,0,1,2
2540,filch,ask,
2541,,have,change
2542,dumbledore,say,
2543,plank,teach,
2544,dumbledore,continue,
2545,umbridge,clear,throat
2546,eyebrow,disappear,
2547,teacher,interrupt,dumbledore
2548,woman,know,
2549,umbridge,simper,
2550,,give,cough
2551,harry,glance,
2552,none,look,
2553,,conceal,grin
2554,umbridge,clear,throat
2555,ministry,consider,
2556,gift,come,
2557,,pass,generation
2558,umbridge,pause,
2559,eyebrow,contract,
2560,headmaster,bring,
2561,,require,tinkering
2562,harry,find,ebb
2563,quiet,break,
2564,lovegood,get,
2565,umbridge,seem,
2566,teacher,listen,
2567,dumbledore,clap,
2568,staff,follow,lead
2569,student,join,
2570,hermione,say,
2571,ron,say,
2572,hermione,say,
2573,harry,say,
2574,hermione,say,
2575,blankly,say,
2576,,find,practice
2577,that,mean,
2578,ron,say,
2579,ill,tell,
2580,,mean,ministrys
2581,,dismiss,school
2582,hermione,jump,
2583,were,suppose,
2584,ron,say,
2585,hermione,call,
2586,group,walk,
2587,,nudge,euan
2588,abercrombie,look,
2589,,hurry,staircase
2590,maze,clutch,body
2591,harry,reach,end
2592,im,go,
2593,,wave,cactus
2594,lady,say,
2595,room,look,
2596,fred,pin,
2597,neville,follow,
2598,thomas,reach,dormitory
2599,harry,push,
2600,harry,wonder,
2601,dean,say,
2602,harry,take,most
2603,neville,ask,
2604,,make,meal
2605,harry,say,
2606,didnt,want,
2607,seamus,turn,
2608,seamus,answer,
2609,dyou,mean,
2610,harry,say,
2611,heart,beat,
2612,seamus,say,
2613,,believe,prophet
2614,harry,say,
2615,seamus,look,
2616,harry,say,
2617,,throw,wand
2618,any,know,
2619,seamus,say,
2620,seamus,sound,
2621,dean,go,
2622,harry,retort,
2623,thatll,tell,all
2624,seamus,snap,
2625,harry,say,
2626,harry,say,
2627,,snatch,wand
2628,,stop,worry
2629,,leave,mother
2630,whats,go,
2631,ron,appear,
2632,eye,travel,
2633,seamus,yell,
2634,ron,say,
2635,harry,say,
2636,comprehension,say,
2637,seamus,say,
2638,ron,say,
2639,who,reckon,
2640,hes,tell,truth
2641,ron,say,
2642,seamus,say,
2643,ron,say,
2644,,watch,mouth
2645,seamus,look,
2646,ron,glare,
2647,parent,get,problem
2648,dean,say,
2649,,know,mother
2650,seamus,snap,
2651,parent,get,prophet
2652,gran,say,
2653,shes,cancel,subscription
2654,grans,say,know
2655,harry,felt,rush
2656,seamus,get,wand
2657,dean,get,
2658,neville,gaze,
2659,harry,lay,
2660,people,go,
2661,confederation,throw,
2662,that,stop,dumbledore
2663,,announce,version
2664,,think,harry
2665,seamus,dress,
2666,,ask,harry
2667,neville,give,look
2668,,whats,matter
2669,,ask,hermione
2670,money,fail,
2671,hermione,say,
2672,ron,look,
2673,hermione,say,
2674,harry,tell,
2675,hermione,continue,
2676,ron,say,
2677,hermione,sigh,
2678,lavender,think,
2679,harry,say,
2680,hermione,say,
2681,harry,say,
2682,hermione,say,
2683,,shake,head
2684,harry,look,
2685,,remember,stuff
2686,,ask,ron
2687,hermione,say,
2688,harry,get,
2689,that,mean,
2690,crossly,say,
2691,,reach,foot
2692,,catch,sight
2693,harry,say,
2694,,follow,ravenclaws
2695,hermione,say,
2696,harry,say,
2697,didnt,want,
2698,,draw,attention
2699,laughing,say,
2700,girl,march,
2701,harry,say,
2702,,want,team
2703,harry,say,
2704,angelina,smile,
2705,hermione,say,
2706,harry,say,
2707,ron,say,
2708,,get,that
2709,harry,say,
2710,im,bother,
2711,hermione,say,
2712,,roll,newspaper
2713,mcgonagall,move,
2714,,groan,ron
2715,fred,say,
2716,ron,say,
2717,thats,see,
2718,fred,say,
2719,ron,say,
2720,george,say,
2721,ron,say,
2722,hermione,say,
2723,hermione,say,
2724,ron,say,
2725,hermione,glare,
2726,fred,snigger,
2727,fred,say,
2728,youll,beg,
2729,,want,snackbox
2730,,ask,hermione
2731,george,say,
2732,theyll,keep,nose
2733,fred,say,
2734,george,say,
2735,stimpson,keep,
2736,fred,say,
2737,george,say,
2738,fred,say,
2739,george,say,
2740,fred,manage,
2741,ron,say,
2742,fred,say,
2743,george,say,
2744,george,say,
2745,,need,newts
2746,fred,say,
2747,hermione,ask,
2748,,drop,fork
2749,harry,emerge,
2750,that,mean,
2751,hermione,say,
2752,that,mean,
2753,brow,furrow,
2754,harry,decide,
2755,years,go,
2756,ron,say,
2757,bill,tell,
2758,harry,ask,two
2759,ron,say,
2760,harry,urge,
2761,ron,say,
2762,harry,say,
2763,ron,say,
2764,youve,get,
2765,harry,say,
2766,thoughtfully,say,
2767,harry,avoid,
2768,,vary,form
2769,harry,hear,
2770,binns,drift,
2771,ron,say,
2772,ron,say,
2773,,get,brain
2774,hermione,say,
2775,drizzle,fall,
2776,harry,choose,corner
2777,harry,remember,agony
2778,harry,say,
2779,cho,seem,
2780,,get,stuff
2781,harry,say,
2782,,affect,holiday
2783,ron,demand,
2784,cho,say,
2785,ron,say,
2786,cho,say,
2787,hermione,wait,
2788,couldve,do,
2789,,mean,fan
2790,harry,say,
2791,,hat,harry
2792,sound,puncture,bubble
2793,snape,say,
2794,moment,fall,
2795,gaze,linger,
2796,snape,go,
2797,eye,rest,
2798,harry,glare,
2799,snape,say,
2800,,advise,all
2801,,mix,potion
2802,hermione,sit,
2803,,flick,wand
2804,snape,set,
2805,vapour,rise,
2806,harry,look,
2807,rons,spit,spark
2808,seamus,prod,flame
2809,snape,stop,
2810,this,suppose,
2811,harry,say,
2812,snape,say,
2813,malfoy,laugh,
2814,harry,say,
2815,,read,line
2816,clockwise,allow,
2817,heart,sink,
2818,,add,syrup
2819,harry,say,
2820,,beg,pardon
2821,harry,say,
2822,,forget,hellebore
2823,snape,say,
2824,harry,clear,thing
2825,,stuff,wand
2826,ceiling,turn,grey
2827,rain,lash,window
2828,hermione,say,
2829,thing,shatter,
2830,harry,say,
2831,three,know,
2832,hermione,say,
2833,ron,say,
2834,ive,think,
2835,,snap,hermione
2836,harry,say,
2837,,give,rest
2838,harry,say,
2839,its,drive,
2840,,swing,schoolbag
2841,anger,blaze,
2842,,give,rest
2843,cadogan,draw,sword
2844,harry,spend,rest
2845,,remind,harry
2846,rest,arrive,
2847,ron,emerge,
2848,harry,grunt,
2849,ron,say,
2850,ron,say,
2851,,reckon,shes
2852,trelawney,say,
2853,certificate,matter,
2854,headmaster,like,
2855,voice,trail,
2856,,use,oracle
2857,harry,look,
2858,,say,one
2859,harry,say,
2860,ron,say,
2861,that,mean,reckon
2862,harry,say,
2863,,lead,way
2864,snape,want,foot
2865,woman,give,any
2866,,find,umbridge
2867,people,mumble,afternoon
2868,umbridge,say,
2869,umbridge,say,
2870,harry,shove,wand
2871,word,appear,
2872,,state,umbridge
2873,,copy,follow
2874,message,vanish,
2875,,understanding,principle
2876,,placing,use
2877,umbridge,say,
2878,,get,copy
2879,umbridge,say,
2880,umbridge,leave,blackboard
2881,harry,turn,
2882,,read,line
2883,minute,pass,
2884,harry,look,
2885,hermione,open,copy
2886,harry,remember,
2887,umbridge,seem,
2888,,ask,hermione
2889,hermione,say,
2890,umbridge,say,
2891,hermione,say,
2892,umbridge,raise,eyebrow
2893,hermione,say,
2894,umbridge,say,
2895,hermione,say,
2896,,using,spell
2897,umbridge,repeat,
2898,,imagine,situation
2899,were,go,
2900,ron,exclaim,
2901,students,raise,hand
2902,ron,say,
2903,umbridge,turn,
2904,harry,raise,hand
2905,eye,linger,
2906,hermione,say,
2907,,ask,umbridge
2908,harry,say,
2909,harry,thrust,fist
2910,umbridge,turn,
2911,umbridge,say,
2912,umbridge,say,
2913,,give,laugh
2914,hermione,put,hand
2915,umbridge,turn,
2916,,learn,load
2917,,trill,umbridge
2918,umbridge,say,
2919,parvati,say,
2920,harry,say,
2921,umbridge,look,
2922,were,suppose,
2923,harry,say,
2924,temper,reach,point
2925,,enquire,umbridge
2926,harry,say,
2927,neville,slip,sideways
2928,umbridge,flinch,
2929,umbridge,stand,
2930,harry,say,
2931,hes,return,
2932,umbridge,say,
2933,harry,say,
2934,umbridge,say,
2935,,continue,reading
2936,umbridge,sit,
2937,harry,stand,
2938,seamus,look,
2939,hermione,whisper,
2940,harry,ask,
2941,harry,say,
2942,voldemort,kill,
2943,harry,think,
2944,,kick,chair
2945,umbridge,pull,roll
2946,umbridge,say,
2947,note,clutch,
2948,harry,jump,
2949,peeves,say,
2950,,seeing,vision
2951,peeves,blow,raspberry
2952,harry,shout,
2953,most,think,
2954,door,fly,
2955,stiffly,say,
2956,,hold,note
2957,mcgonagall,take,
2958,eye,zoom,
2959,door,close,
2960,mcgonagall,say,
2961,harry,ask,
2962,harry,say,
2963,mcgonagall,sit,
2964,mcgonagall,set,note
2965,harry,swallow,mouthful
2966,misbehavior,cost,more
2967,,use,sense
2968,sound,come,
2969,mcgonagall,say,
2970,harry,repeat,
2971,mcgonagall,say,
2972,,remember,tread
2973,,tell,truth
2974,dumbledore,know,
2975,mcgonagall,say,
2976,harry,say,
2977,,take,one
2978,harry,say,
2979,mcgonagall,eye,
2980,news,travel,
2981,,hear,whisper
2982,harry,say,
2983,hermione,say,
2984,lets,get,
2985,ron,look,
2986,people,star,
2987,harry,ask,hermione
2988,hermione,say,
2989,none,saw,
2990,harry,say,
2991,hermione,say,
2992,rain,pound,
2993,harry,felt,
2994,pain,develop,
2995,hermione,say,
2996,portrait,swing,
2997,crookshanks,uncoil,
2998,harry,gaze,
2999,dumbledore,let,
3000,crookshanks,leap,
3001,,pound,arm
3002,harry,say,
3003,dumbledore,play,
3004,ron,say,
3005,fudge,want,
3006,,snap,hermione
3007,harry,say,
3008,,collect,schoolbag
3009,people,come,
3010,harry,keep,face
3011,ron,say,
3012,,underline,title
3013,cant,tell,
3014,harry,suggest,
3015,others,hang,
3016,hermione,square,shoulder
3017,ron,rise,
3018,hermione,say,
3019,dosage,look,
3020,,test,rubbish
3021,were,pay,
3022,fred,say,
3023,lee,say,
3024,george,say,
3025,several,look,
3026,george,say,
3027,fred,say,
3028,fred,say,
3029,fred,say,
3030,george,say,
3031,onlookers,laugh,
3032,hermione,say,
3033,cant,stop,
3034,fred,look,
3035,,thrust,freds
3036,ron,mumble,
3037,cant,concentrate,
3038,im,go,
3039,harry,think,
3040,ron,say,
3041,ron,say,
3042,hermione,say,
3043,ron,say,
3044,hermione,say,
3045,,turn,heel
3046,,clear,rubbish
3047,harry,shake,head
3048,,pile,book
3049,im,go,
3050,,pass,seamus
3051,,dawn,leaden
3052,bracingly,say,
3053,hermione,yawn,
3054,ron,tell,
3055,hermione,speak,
3056,flitwick,spend,minute
3057,,spend,hour
3058,practice,say,
3059,,see,reason
3060,neville,make,noise
3061,mcgonagall,say,
3062,,start,spells
3063,harry,find,
3064,hermione,vanish,snail
3065,harry,spend,hour
3066,hermione,join,
3067,head,ache,
3068,day,become,
3069,plank,stand,
3070,lets,crack,
3071,,indicate,heap
3072,hand,shoot,
3073,parkinson,give,twig
3074,,keep,voice
3075,plank,say,
3076,,know,name
3077,hermione,say,
3078,guardian,live,
3079,plank,say,
3080,woodlice,say,
3081,girl,take,point
3082,,take,woodlouse
3083,,want,sketch
3084,class,surge,forward
3085,harry,circle,
3086,malfoy,lean,
3087,malfoy,say,
3088,oafs,get,
3089,harry,say,
3090,hes,mess,
3091,malfoy,walk,
3092,malfoy,know,
3093,that,reach,ear
3094,hermione,say,
3095,weve,get,
3096,,hold,bowtruckle
3097,drawl,come,
3098,father,talk,
3099,,send,straightaway
3100,harry,grip,bowtruckle
3101,harry,drop,
3102,crabbe,laugh,
3103,harry,roll,picture
3104,harry,say,
3105,harry,say,
3106,ron,laugh,
3107,sky,appear,
3108,harry,say,
3109,dont,say,teacher
3110,hermione,say,
3111,door,open,
3112,lovegood,emerge,
3113,eye,seem,
3114,many,turn,
3115,luna,take,breath
3116,harry,say,
3117,luna,wear,
3118,luna,say,
3119,hermione,say,
3120,,werent,thing
3121,luna,give,radish
3122,harry,ask,hermione
3123,hermione,say,
3124,wouldnt,expect,
3125,think,wing,horse
3126,luna,say,
3127,spirit,sink,
3128,macmillan,step,
3129,,say,that
3130,family,stand,
3131,take,say,
3132,word,wipe,
3133,,catch,expression
3134,sprout,start,lesson
3135,,start,feeling
3136,,reach,entrance
3137,ill,tell,
3138,harry,say,
3139,,snarl,angelina
3140,,tell,id
3141,didnt,decide,
3142,harry,say,
3143,,get,detention
3144,fiercely,say,
3145,,turn,heel
3146,harry,say,
3147,ron,say,
3148,harry,say,
3149,,swallow,mouthful
3150,ron,moan,
3151,ron,say,
3152,,know,office
3153,harry,start,
3154,harry,say,stiffly
3155,piece,lay,
3156,harry,say,
3157,eye,narrow,
3158,umbridge,say,
3159,harry,felt,surge
3160,harry,look,
3161,were,say,
3162,,hand,quill
3163,harry,ask,
3164,umbridge,say,
3165,harry,raise,quill
3166,umbridge,say,
3167,harry,place,point
3168,,let,gasp
3169,word,appear,
3170,word,appear,
3171,harry,look,
3172,mouth,stretch,
3173,harry,say,
3174,harry,write,word
3175,darkness,fell,
3176,harry,ask,
3177,,check,watch
3178,,cut,hand
3179,hand,sting,
3180,harry,repress,shudder
3181,harry,leave,office
3182,,have,time
3183,,skip,breakfast
3184,harry,ask,
3185,ron,mutter,
3186,harry,hesitate,
3187,ron,say,
3188,harry,say,
3189,harry,say,
3190,ron,groan,
3191,plank,give,homework
3192,johnson,track,
3193,harry,yell,
3194,hermione,say,
3195,harry,open,mouth
3196,that,make,
3197,miserably,say,
3198,hermione,ask,
3199,ron,say,
3200,skin,become,
3201,harry,think,
3202,cut,remain,
3203,,dash,answer
3204,thursday,pass,
3205,ron,seem,
3206,detention,pass,
3207,pause,make,
3208,that,ought,
3209,umbridge,say,
3210,harry,consider,possibility
3211,,shes,evil
3212,,reach,top
3213,,give,leap
3214,harry,frown,
3215,ron,say,
3216,,bet,stuff
3217,harry,ask,
3218,ill,tell,
3219,ron,say,
3220,ive,get,broom
3221,harry,say,
3222,ron,blink,
3223,ron,say,
3224,george,make,
3225,ive,try,
3226,dont,know,
3227,ron,look,
3228,fred,go,
3229,havent,stop,
3230,harry,say,
3231,harry,try,
3232,ron,grab,forearm
3233,,release,harry
3234,harry,hesitate,
3235,ron,say,
3236,harry,say,
3237,harry,say,
3238,dumbledore,tell,dumbledore
3239,harry,say,
3240,harry,say,
3241,,dawn,sullen
3242,thing,sustain,harry
3243,parchment,lay,
3244,umbridge,say,
3245,harry,pick,quill
3246,,shift,chair
3247,harry,write,
3248,cut,open,
3249,,tell,lie
3250,cut,dig,
3251,,tell,lie
3252,blood,trickle,wrist
3253,,chance,glance
3254,,do,job
3255,bell,score,
3256,,tell,lie
3257,,tell,lie
3258,fifth,dodge,bludger
3259,sky,darken,
3260,,tell,lie
3261,,tell,lie
3262,night,fall,
3263,voice,say,
3264,pain,sear,
3265,,wrench,arm
3266,heart,thump,
3267,,catch,schoolbag
3268,doesnt,mean,
3269,roar,greet,
3270,ron,run,
3271,harry,say,
3272,ron,press,bottle
3273,hermione,go,
3274,fred,say,
3275,hermione,doze,
3276,ron,say,
3277,george,say,
3278,angelina,come,
3279,banking,turn,
3280,frobisher,fly,
3281,were,make,
3282,harry,move,
3283,harry,saw,
3284,,touch,arm
3285,hermione,listen,
3286,harry,say,
3287,hermione,say,
3288,harry,watch,fred
3289,hermione,say,
3290,dumbledore,say,
3291,its,happen,
3292,harry,say,
3293,im,bother,
3294,,say,deal
3295,its,hurt,
3296,dumbledore,want,
3297,harry,say,
3298,dont,say,
3299,hermione,say,
3300,moody,tell,
3301,harry,say,
3302,im,go,
3303,hermione,say,
3304,harry,look,
3305,ive,get,load
3306,week,seem,
3307,,open,schoolbag
3308,harry,settle,
3309,harry,uncork,bottle
3310,heres,be,
3311,weve,get,defense
3312,harry,reread,letter
3313,harry,want,
3314,sunlight,creep,
3315,nick,say,
3316,peeves,plan,joke
3317,,ask,harry
3318,nick,say,
3319,harry,say,
3320,,brush,ankle
3321,,turn,eye
3322,harry,call,
3323,beam,crisscross,room
3324,floor,crunch,
3325,ive,get,letter
3326,,stretch,wing
3327,this,say,snuffles
3328,,blink,eye
3329,flight,say,
3330,treetop,sway,
3331,harry,watch,
3332,wing,spread,
3333,harry,believe,
3334,door,open,
3335,harry,say,
3336,,hold,parcel
3337,harry,say,
3338,brain,seem,
3339,inside,seem,
3340,cho,say,
3341,harry,say,
3342,cho,select,one
3343,gryffindor,get,keeper
3344,harry,say,
3345,cho,say,
3346,harry,say,
3347,didnt,see,tryout
3348,cho,look,
3349,cho,think,
3350,door,open,
3351,norris,come,
3352,filch,say,
3353,harry,fold,arm
3354,owl,give,hoot
3355,filch,say,
3356,harry,say,
3357,filch,say,
3358,harry,say,
3359,filch,open,mouth
3360,cho,say,
3361,filch,round,
3362,caretaker,turn,heel
3363,norris,cast,look
3364,harry,look,
3365,harry,say,
3366,problem,fix,owls
3367,harry,say,
3368,harry,shrug,
3369,,leave,owlery
3370,im,go,
3371,ill,see,
3372,harry,walk,
3373,cho,call,
3374,,know,that
3375,harry,say,
3376,ron,say,
3377,harry,say,
3378,ron,say,
3379,,put,piece
3380,,give,practice
3381,harry,say,
3382,hermione,say,
3383,post,arrive,
3384,hermione,push,knut
3385,ron,say,
3386,harry,grin,
3387,hermione,open,paper
3388,harry,devote,
3389,ron,star,
3390,hermione,say,
3391,whats,happen,
3392,harry,say,
3393,,hold,half
3394,ministry,receive,off
3395,hermione,read,
3396,harry,say,
3397,,recognize,sirius
3398,ron,say,
3399,didnt,say,
3400,two,say,
3401,community,kill,people
3402,dumbledore,warn,
3403,harry,look,
3404,ron,say,
3405,harry,say,
3406,podmore,appear,
3407,ron,say,
3408,hermione,say,
3409,harry,shock,
3410,,breathe,hermione
3411,ron,mutter,
3412,harry,say,
3413,two,look,
3414,hermione,say,
3415,ron,exclaim,
3416,ministry,suspect,hes
3417,theyve,make,
3418,harry,think,
3419,hermione,look,
3420,,fold,half
3421,ron,say,
3422,weve,get,
3423,,get,trouble
3424,harry,say,
3425,weve,get,
3426,ron,say,
3427,,get,plenty
3428,harry,glance,
3429,,collect,ball
3430,harry,think,
3431,george,say,
3432,ron,say,
3433,fred,say,
3434,ron,say,
3435,angelina,say,
3436,voice,make,
3437,malfoy,call,
3438,,put,charm
3439,crabbe,guffaw,
3440,ron,mount,broom
3441,angelina,say,
3442,angelina,sweep,hair
3443,harry,reverse,
3444,ron,fell,
3445,angelina,raise,quaffle
3446,slytherins,roar,
3447,ron,pull,
3448,harry,saw,
3449,exchange,look,
3450,ron,throw,quaffle
3451,,need,lie
3452,crossly,say,
3453,,pay,attention
3454,malfoy,howl,
3455,ron,groan,
3456,weve,get,bludgers
3457,nose,bleed,
3458,slytherins,stamp,foot
3459,fred,converge,
3460,itll,clear,
3461,fred,go,
3462,harry,release,snitch
3463,were,go,
3464,harry,zoom,
3465,harry,say,
3466,fred,say,
3467,harry,release,snitch
3468,whistle,bring,
3469,,scream,angelina
3470,youre,cover,post
3471,harry,look,
3472,angelina,say,
3473,ron,repeat,
3474,its,get,
3475,katie,say,
3476,harry,glance,round
3477,angelina,say,
3478,harry,pull,
3479,harry,turn,
3480,harry,speed,
3481,angelina,say,
3482,fred,say,
3483,angelina,say,
3484,fred,zoom,
3485,lets,go,
3486,slytherins,continue,
3487,,ask,hermione
3488,harry,begin,
3489,ron,say,
3490,,snap,ron
3491,ron,say,
3492,hermione,turn,
3493,harry,say,
3494,hermione,raise,eyebrow
3495,harry,seem,
3496,harry,know,
3497,,have,difficulty
3498,,spend,whole
3499,gryffindors,spend,day
3500,harry,felt,
3501,ron,say,
3502,,ask,hermione
3503,crowd,begin,
3504,hermione,wander,
3505,ron,say,
3506,ron,snarl,
3507,havent,get,time
3508,hermione,point,
3509,harry,look,
3510,owl,stand,
3511,hermione,say,
3512,ron,say,
3513,percy,write,
3514,hermes,fly,
3515,ron,take,letter
3516,s,ink,
3517,dyou,reckon,
3518,hermione,say,
3519,ron,unroll,scroll
3520,,thrust,letter
3521,,imagine,feeling
3522,,say,more
3523,this,lead,
3524,,say,this
3525,that,open,eye
3526,harry,look,
3527,,check,letter
3528,ron,say,
3529,,tear,git
3530,,throw,piece
3531,hermione,look,
3532,ron,say,
3533,ron,say,
3534,weakly,say,
3535,,felt,feeling
3536,,know,percy
3537,percy,think,
3538,harry,think,
3539,harry,blink,
3540,hermione,say,
3541,weakly,say,
3542,ill,know,
3543,hermione,say,
3544,harry,slide,chair
3545,uncertainly,say,
3546,harry,say,
3547,hermione,repeat,
3548,ron,drop,quill
3549,ive,check,
3550,youve,pop,
3551,harry,say,
3552,hermione,say,
3553,sirius,say,
3554,hermione,begin,
3555,sirius,say,
3556,didnt,say,youd
3557,hermione,say,
3558,harry,say,
3559,sirius,say,
3560,ron,begin,
3561,well,tell,
3562,wince,say,
3563,sirius,say,
3564,harry,ask,
3565,sirius,say,
3566,,shes,eater
3567,harry,say,
3568,sirius,say,
3569,lupin,know,
3570,,ask,harry
3571,sirius,say,
3572,,draft,bit
3573,harry,remember,
3574,,get,whats
3575,hermione,say,
3576,sirius,say,
3577,ron,laugh,
3578,sirius,interrupt,
3579,harry,say,
3580,ron,say,
3581,sirius,say,
3582,doesnt,want,
3583,thats,say,
3584,,form,army
3585,hermione,say,
3586,sirius,say,
3587,fudge,think,
3588,hes,get,
3589,dumbledore,arrest,
3590,this,remind,harry
3591,sirius,say,
3592,havent,see,
3593,sirius,say,
3594,whats,happen,
3595,,get,yourselves
3596,hermione,say,
3597,unconvinced,exchange,look
3598,sirius,say,
3599,hell,be,
3600,sirius,add,
3601,harry,say,
3602,,see,prophet
3603,hermione,say,
3604,sirius,say,
3605,dont,come,
3606,malfoy,recognize,
3607,sirius,say,
3608,dont,want,
3609,harry,say,
3610,sirius,say,
3611,owl,clear,top
3612,piece,say,
3613,ministry,pass,legislation
3614,assistant,say,
3615,he,respond,
3616,thats,say,weasley
3617,couldnt,find,
3618,harry,say,
3619,hermione,say,
3620,,say,weasley
3621,,offer,position
3622,move,receive,support
3623,malfoy,say,
3624,insider,say,
3625,marchbanks,resign,
3626,marchbanks,say,
3627,,allege,link
3628,hermione,finish,read
3629,fudge,pass,decree
3630,hes,give,power
3631,hermione,breathe,
3632,,believe,this
3633,harry,say,
3634,grin,unfurl,
3635,harry,say,
3636,ron,say,
3637,umbridge,hit,
3638,hermione,say,
3639,umbridge,inspect,history
3640,snape,say,
3641,this,give,idea
3642,snape,reach,front
3643,most,fail,
3644,harry,read,
3645,hermione,say,
3646,didnt,expect,grade
3647,harry,make,noise
3648,weve,get,plenty
3649,ron,say,
3650,ron,say,
3651,fred,say,
3652,hermione,say,
3653,jordan,say,
3654,harry,felt,
3655,george,correct,e
3656,ive,think,
3657,fred,get,e
3658,,get,p
3659,ron,raise,arm
3660,george,remind,
3661,,ask,hermione
3662,that,stand,
3663,george,say,
3664,harry,laugh,
3665,fred,ask,
3666,hermione,say,
3667,george,say,
3668,harry,ask,
3669,fred,shrug,
3670,umbridge,lurk,
3671,didnt,seem,
3672,,say,much
3673,alicia,tell,
3674,fred,ask,harry
3675,george,say,
3676,class,fell,
3677,fall,make,trelawney
3678,umbridge,say,
3679,,giving,time
3680,trelawney,nod,
3681,umbridge,grasp,back
3682,trelawney,pull,tight
3683,harry,open,copy
3684,harry,bend,head
3685,,tell,ron
3686,ron,protest,
3687,,tell,one
3688,harry,say,
3689,lets,say,
3690,ron,chortle,
3691,harry,say,
3692,umbridge,stand,
3693,,dream,this
3694,ron,say,
3695,harry,tell,
3696,professor,make,note
3697,trelawney,scowl,
3698,umbridge,say,
3699,trelawney,say,
3700,umbridge,make,note
3701,trelawney,say,
3702,trelawney,say,
3703,smile,widen,
3704,trelawney,stiffen,
3705,umbridge,say,
3706,most,star,transfix
3707,bead,clink,
3708,eye,see,
3709,umbridge,say,
3710,trelawney,say,
3711,eyebrow,raise,
3712,trelawney,finish,
3713,umbridge,survey,trelawney
3714,umbridge,stand,
3715,,descend,ladder
3716,harry,tell,hermione
3717,wands,instruct,
3718,class,give,sigh
3719,harry,wonder,
3720,umbridge,notice,
3721,hermione,say,
3722,ive,read,that
3723,ive,read,book
3724,umbridge,blink,
3725,hermione,say,
3726,umbridge,raise,eyebrow
3727,hermione,continue,
3728,eyebrow,rise,
3729,umbridge,say,
3730,hermione,begin,
3731,umbridge,say,
3732,harry,say,
3733,hermione,whisper,
3734,umbridge,say,
3735,subject,allow,
3736,harry,say,
3737,umbridge,say,
3738,cut,heal,
3739,,escape,lip
3740,,make,racket
3741,hes,go,
3742,mcgonagall,say,
3743,,meet,eye
3744,harry,mutter,
3745,harry,say,
3746,detention,appear,
3747,mcgonagall,say,
3748,,confine,match
3749,mcgonagall,stride,
3750,angelina,give,look
3751,shes,take,point
3752,ron,say,
3753,hermione,rustle,page
3754,harry,say,
3755,voice,say,
3756,harry,speak,
3757,umbridge,sit,
3758,lets,see,
3759,mcgonagall,march,
3760,umbridge,say,
3761,mcgonagall,ignore,
3762,harry,take,
3763,,get,gist
3764,umbridge,say,
3765,mcgonagall,say,
3766,mcgonagall,say,
3767,many,exchange,look
3768,,practice,more
3769,mcgonagall,say,
3770,,permit,people
3771,umbridge,look,
3772,mcgonagall,address,class
3773,mouse,offer,one
3774,harry,mutter,
3775,ron,say,
3776,lavender,pass,
3777,,nudge,ron
3778,umbridge,ask,
3779,umbridge,make,note
3780,,receive,result
3781,mcgonagall,say,
3782,harry,help,
3783,harry,hear,
3784,plank,say,
3785,harry,exchange,look
3786,,love,opportunity
3787,umbridge,say,
3788,harry,saw,
3789,plank,say,
3790,,like,couple
3791,umbridge,say,
3792,umbridge,take,tack
3793,class,let,
3794,umbridge,say,
3795,plank,say,
3796,umbridge,make,note
3797,professor,say,
3798,umbridge,say,
3799,harry,like,emphasis
3800,goyle,give,grin
3801,malfoy,hasten,
3802,umbridge,say,
3803,harry,say,
3804,ron,groan,
3805,umbridge,turn,head
3806,detention,say,
3807,,receive,result
3808,harry,place,bleeding
3809,crookshanks,curl,
3810,ron,say,
3811,harry,say,
3812,harry,say,
3813,ron,open,mouth
3814,hermione,say,
3815,weve,get,
3816,ron,say,
3817,hermione,say,
3818,ron,say,
3819,,get,job
3820,hermione,say,
3821,,shoot,look
3822,hermione,say,
3823,ron,groan,
3824,hermione,say,
3825,harry,goggle,
3826,ron,say,
3827,hermione,say,
3828,harry,say,
3829,ron,say,
3830,,need,teacher
3831,harry,begin,
3832,hermione,say,
3833,harry,say,
3834,hermione,heave,sigh
3835,im,talk,
3836,breeze,rattle,windowpane
3837,harry,say,
3838,im,talk,
3839,harry,star,
3840,harry,say,
3841,ron,say,
3842,harry,grin,
3843,hermione,say,
3844,harry,say,
3845,hermione,say,
3846,,sit,test
3847,im,talk,
3848,dyou,mean,
3849,ron,say,
3850,lets,think,
3851,,save,stone
3852,harry,say,
3853,,kill,basilisk
3854,,fight,dementors
3855,harry,say,
3856,didnt,know,
3857,didnt,plan,any
3858,ron,smirk,
3859,bowl,fell,
3860,crookshanks,streak,
3861,smile,vanish,
3862,theyve,teach,that
3863,ron,say,
3864,that,calm,harry
3865,hand,throb,
3866,hermione,say,
3867,harry,think,
3868,hermione,stand,
3869,ron,get,
3870,harry,say,
3871,,indicate,bowl
3872,ron,nod,
3873,harry,mutter,
3874,hermione,make,mention
3875,hermione,progress,
3876,hermione,say,
3877,cant,forget,
3878,,mean,idea
3879,ron,cast,look
3880,harry,answer,
3881,,give,deal
3882,hermione,propose,
3883,ive,think,
3884,hermione,say,
3885,harry,say,
3886,ron,say,
3887,harry,shift,
3888,hermione,say,
3889,ron,look,
3890,vicky,say,
3891,hermione,say,
3892,ron,look,
3893,hermione,say,
3894,ron,say,
3895,hermione,say,
3896,were,talk,
3897,doesnt,seem,
3898,harry,consider,this
3899,im,remember,
3900,hermione,say,
